,Solar Actual Installations,Onwind Actual Installations,Offwind Actual Installations,Hydrogen Actual Installations,battery Actual Installations,Solar Average Installations,Onwind Average Installations,Offwind Average Installations,Hydrogen Average Installations,battery Average Installations,Solar 2045 Average Installations,Onwind 2045 Average Installations,Offwind 2045 Average Installations,Hydrogen 2045 Average Installations,battery 2045 Average Installations,Hydrogen 2045 Energy,battery 2045 Energy,Hydrogen 2050 Energy,battery 2050 Energy,Hydrogen 2050 FLH,battery 2050 FLH,Solar Generation,Onwind Generation,Offwind Generation,Solar Peak Installation,Onwind Peak Installation,Offwind Peak Installation,Solar 2045 FLH,Onwind 2045 FLH,Offwind 2045 FLH,Solar 2050 FLH,Onwind 2050 FLH,Offwind 2050 FLH,2030_RES Total Share,AC Grid Development Factor,DC Grid Development Factor,AC Grid Development,DC Grid Development,AC Grid Loading,DC Grid Loading,CO2 Emissions,Total System Cost,DC 2045 Power,AC 2045 Power,Biomass 2045 Power,Battery 2045 Power,Hydrogen 2045 Power,Load Shedding Peak,Load Shedding_2045,Load Shedding_before,Load Shedding_after,Biomass Utilization 2050,Biomass Utilization 2045,Flexibility 2050 Max Usage,Flexibility 2045 Max Usage,Flexibility Max Usage over the years,Flexibility Average Usage,Flexibility 2045 Average Usage,Flexibility Before Average Usage,Flexibility After Average Usage,Flexibility Before Max Usage,Flexibility After MaxUsage,Flexibility Potential,Flexibility Cost,Flexibility Duration,DSM Total Capacity
S106,180.72669409573814,223.16869952782292,17.33523627164187,68492.35603708072,63173.766313822074,6.024223136524605,7.438956650927431,0.577841209054729,2283.0785345693575,2105.792210460736,5.579171482641975,6.1212690963478735,0.6934095742608956,1859.705404041669,1950.5503148631342,36112877.059866376,52017593.4368399,25206482.13272419,61228435.602164246,368.01882476920866,969.2063179087979,320.1982587368908,418.7253950513759,12.583249238775599,43.999962607514675,41.58727992797475,11.58061834823743,1234.8961242892206,1900.5157691677662,1168.5178420873642,1228.5220710599135,1428.9944441385915,546.4278895803577,66.84,1.183420565923397,1.0004061306473193,42482.47345122183,3.4927243628590077,28.771802325862105,62.91385053834259,1786.1895385128933,445614229315.88245,8603.49468410979,274093.3984431494,4490.134141437033,70763.78082731932,68492.6496891721,52401.5306334218,6367400.118459117,0.0284110843142815,353316.62845603726,1721105.3324631786,1721105.3324631786,80.407772078052,99.99498196676306,97.53800944408651,5.965228559167058,1.753671734742677,7.230542726668851,0.693086194576252,99.99910185039765,87.28345775112336,5.0,70.0,2.0,385.2162414525675
S105,180.52073182480694,223.14078892246408,17.34294742645615,68511.7640700385,63140.69833754404,6.017357727493565,7.43802629741547,0.5780982475485383,2283.7254690012833,2104.689944584801,5.570770716731038,6.122888263366656,0.6937180290172837,1860.4682993059357,1951.6179362924597,36149505.392956555,51987711.51004489,25246253.806168847,61072788.665210836,368.49508978103705,967.248869930945,319.9487381860101,418.9692210463779,12.594933135290653,43.99996583635428,41.58906573417505,11.58063047835461,1234.9181215633937,1901.6008723783934,1168.24920521132,1228.5499119694923,1429.9696672469927,546.7522018548405,66.84,1.183441211680279,1.0000699432968017,42487.26605538846,0.6015123970628338,28.712690182729627,61.46918390667471,1786.7847722086058,445675580300.9974,8600.491807898987,274098.60231248493,4494.098206441331,70790.468690843,68511.72059553821,53120.756205065765,6356269.461488267,0.024714038409013102,349792.8329742174,1727785.4040646534,1727785.4040646534,47.55912620417339,99.80861598510285,93.89092627981628,3.1924097914270235,1.126807237646122,3.8631902495224217,0.39749121602953297,99.99035613369968,68.47663522196888,5.0,70.0,1.0,385.2162414525675
S104,180.7441027573733,223.2801569238677,17.319151902118225,68440.433240191,63161.99795495516,6.024803425245777,7.442671897462257,0.5773050634039408,2281.3477746730337,2105.399931831839,5.579288146942462,6.1232052703429645,0.6927664931078114,1857.6169813379943,1950.8300512183093,36138502.69843804,52078283.45584736,25210777.765743323,61249203.85221262,368.360803951635,969.7157773230892,320.1998731721541,418.7731505609503,12.53879288830986,43.99996788676171,41.57631324807983,11.580623511828595,1234.7635510298353,1900.667318856002,1168.1858704630192,1228.4646396991006,1428.669334222585,544.8779820481865,66.84,1.1863857397439275,1.0003708422715973,43169.25146387261,3.189244456403685,28.727978498347735,62.198829959033894,1786.3148351699936,445647856540.3975,8603.19172709198,274777.20888986054,4490.334970259169,70770.7698761445,68440.43497660306,52703.90315741976,6380014.173178107,0.025168349051292505,356441.8517614695,1725870.1020657234,1725870.1020657234,99.9999904768476,100.0002095685869,87.10203712165709,5.412556523520038,3.002579811294487,6.420851824930637,1.2113261009758742,84.00651905686958,100.00002905827165,5.0,100.0,8.0,385.2162414525675
S103,180.73844248631886,223.27342791955732,17.321012393447695,68444.6649090715,63160.28955521616,6.024614749543962,7.442447597318577,0.5773670797815899,2281.488830302383,2105.342985173872,5.579057705730398,6.123057499238762,0.6928406534834033,1857.7862487841421,1950.7493317563847,36127258.82108191,52071544.60956636,25210469.857052013,61248826.19470377,368.33352007098136,969.735957500784,320.19415962435033,418.7693159103462,12.548364781211014,43.999968067701445,41.57590258202279,11.580649983372538,1234.7750890778905,1900.5512824557409,1168.6390766338432,1228.4683289602979,1428.689783580631,545.2498124099343,66.84,1.184704429139389,1.0004702735276094,42779.83880163793,4.04435462445872,29.158608592020226,60.29433618616439,1786.3200174097162,445660286540.8294,8602.15943883545,274391.30461850495,4490.016580791369,70768.7564432444,68444.66941689835,52911.08797853146,6380283.841220369,0.0233954568455695,356884.2119774152,1725156.1949462937,1725156.1949462937,99.99997234833975,100.0001957596346,87.09802551026235,5.401380263618921,2.963215883364307,6.411615734123161,1.192065803184583,84.00154968752624,100.00000810499614,5.0,100.0,7.0,385.2162414525675
S102,180.729511465725,223.28939801707742,17.322863479490668,68443.04581683845,63157.62044958697,6.0243170488575,7.44297993390258,0.5774287826496889,2281.4348605612818,2105.254014986232,5.578697936434483,6.123481350804041,0.6929146739105535,1857.7242911679384,1950.6862985747662,36106500.42506198,51993881.68254261,25212464.95906519,61230180.5405026,368.3713918037145,969.4817445878803,320.1856803533713,418.77281445965855,12.551929508640857,43.99996619430402,41.57600784799425,11.580643674846538,1234.8126247113548,1900.3002028493547,1168.085168827241,1228.4764083846442,1428.623585646811,545.360862481234,66.84,1.1833313587905143,1.000131991417455,42461.81384712935,1.1351265938774304,29.0378706332208,61.699669836390036,1786.3166734567208,445666042952.39923,8601.114053383919,274070.37934772216,4490.012689753635,70767.17868070485,68443.11907652303,52794.576420759426,6378889.750547169,0.022898091276575,356559.1993323762,1725042.9500655737,1725042.9500655737,99.99997270156906,100.0001240741892,87.09826446421866,5.33915587387885,2.872759392072563,6.34124435280108,1.163787211702893,84.00184925338975,99.99999450933909,5.0,100.0,6.0,385.2162414525675
S101,180.7197332786773,223.3073486089258,17.320353181092976,68439.41418744336,63159.52269271783,6.023991109289243,7.443578286964193,0.5773451060364325,2281.3138062481116,2105.3174230905943,5.578303815434935,6.124367338151667,0.6928142763663803,1857.5757735006314,1950.9091282414752,36082007.68222694,51935349.06544309,25203787.21102285,61211289.1456856,368.2641407897978,969.1534622829563,320.17076561288167,418.7756850285817,12.55058444185797,43.99996468320148,41.57594655097503,11.580649295438077,1234.8409188711203,1900.0087882343628,1167.3076441293313,1228.469551946549,1428.5465938852622,545.3619143575203,66.84,1.1833130468776025,1.0001075843660407,42457.559895887214,0.9252266118473926,28.81974851706881,61.683250014392144,1786.3499222564371,445665822058.65265,8600.718726423745,274068.6651171835,4490.0619647213225,70772.74793016128,68439.40726310795,52415.19984314489,6379092.36342415,0.021634272753802503,356392.0852838948,1724104.180994645,1724104.180994645,99.99996631232794,100.0001011440826,87.09806285015841,5.165849216547914,2.759842089540956,6.135989861499592,1.1235965292492562,84.00160078171504,99.99998813533905,5.0,100.0,5.0,385.2162414525675
S100,180.66873615781037,223.23730112275177,17.340039758715477,68444.8708015819,63152.05167960702,6.022291205260346,7.441243370758392,0.578001325290516,2281.4956933860635,2105.068389320234,5.576263442007526,6.124309827302813,0.6936017244035875,1857.7949775685393,1950.4085629525914,36175489.18651697,52102746.10135406,25215673.954433,61193893.65810731,368.4084338738706,968.9925963616586,320.12630945879795,418.81229538710215,12.568933263437758,43.9999701863772,41.575966574490025,11.580615474822125,1234.8019558959386,1901.0640720959143,1168.5861220933928,1228.539086904731,1429.012530238457,545.6923767314877,66.84,1.183386477826047,1.000561414044315,42474.57298531599,4.828171736609875,28.55062951862327,64.60345843174134,1786.3868341619857,445649406253.3525,8604.84768585529,274085.5777992938,4490.509396352975,70760.23806773146,68444.88949171989,52712.44366128764,6364921.097073907,0.0323114930407969,353456.70505028305,1723918.0797022833,1723918.0797022833,99.9999633092681,100.0001654486483,87.0980714195663,4.812121882565486,2.665682607566,5.710133483484627,1.0704068787357321,84.00166297267675,99.99977328160612,5.0,100.0,4.0,385.2162414525675
S99,180.6958334198594,223.2380289356067,17.33749439889801,68450.75641989829,63164.69106260222,6.023194447328647,7.44126763118689,0.577916479963267,2281.691880663276,2105.4897020867406,5.577349032345636,6.124263897847916,0.6934999366654055,1858.0304133600375,1951.1386871142208,36190985.48563673,52144235.41332281,25210666.403392386,61195698.6105907,368.30363852700026,968.8274174597703,320.1570027101069,418.7701007077046,12.576761469440443,43.99996476282834,41.57616121360931,11.580640518601733,1234.736373414563,1901.2002819141528,1168.96648017076,1228.5299321418586,1428.8648449070597,546.0926798023753,66.84,1.1834216961497355,1.000323380903944,42482.71966915816,2.781075895365575,28.785379913252818,62.86940649570013,1786.5002841388646,445659418904.57605,8602.776215422193,274091.3513346891,4489.935480001608,70778.48181354321,68450.76923005028,53109.677752907905,6365480.434312972,0.0203251186245554,353431.32853805023,1722546.8206147985,1722546.8206147985,99.93327311932315,99.99997506904869,86.91221738674042,4.3211134751697164,2.528403698985079,5.119882312532552,0.9929099861579013,84.00130168226327,99.0410328220619,5.0,100.0,3.0,385.2162414525675
S98,180.67951311997825,223.23220631022258,17.330336687492547,68475.28944497474,63178.64702906679,6.022650437332609,7.441073543674086,0.5776778895830849,2282.5096481658247,2105.954900968893,5.576700894052701,6.124383065754725,0.6932138689264268,1859.0114327371039,1951.6334430258794,36101176.29078128,52012982.46270767,25205302.481711168,61192111.08911122,368.09334934831173,968.5566163647464,320.1397441308342,418.780194190663,12.577228838161346,43.99996229816185,41.576303942752986,11.580646523131632,1234.9132800993102,1900.3328446134365,1167.9048374476881,1228.5407332062666,1428.9267510749357,546.2827514744989,66.84,1.1833992858755837,1.0000221545794339,42477.528007110115,0.19052940335677704,29.422613090148918,59.628798746194065,1786.5954705530091,445647616046.34106,8600.157521002433,274089.7342871362,4489.988300497615,70790.85110791924,68475.29467501282,53744.94253352223,6364643.814761974,0.0192661043382464,352842.52410889923,1721336.6845614235,1721336.6845614235,87.703681950305,99.99481358190265,84.79929464871351,3.4387931300754637,1.686941344169132,4.100494625797217,0.6817035645681556,84.00770996121013,88.09756417997765,5.0,100.0,2.0,385.2162414525675
S97,180.55105038195046,223.18077814292621,17.333043100704163,68503.42407320082,63147.132317023534,6.0183683460650155,7.439359271430874,0.5777681033568054,2283.447469106694,2104.904410567451,5.571556495431739,6.12447673716805,0.6933218474594647,1860.13815954518,1952.1443832254463,36154311.09363245,52081640.712060854,25253690.660257645,61090139.469081946,368.648515317444,967.4250895130175,319.9827504642478,418.9538419473592,12.589636248084823,43.99996362654423,41.57600207686198,11.580622448004416,1234.880709636862,1901.3852410258783,1168.7646256773166,1228.543960236814,1429.7716137396565,546.7573433790566,66.83,1.1834428850950967,1.0001327051878082,42487.63596810156,1.1412649817448255,28.814075349373503,61.871134277531034,1787.008736846072,445699670608.1269,8600.679786939372,274099.0174511509,4494.130717026499,70803.62964469257,68503.46652756055,53767.2782686076,6356877.149835765,0.0258012381084947,350172.13327095826,1727941.144306542,1727941.144306542,49.62700551449134,99.92673348503575,79.57405087903057,1.8972334157519308,1.095983587833038,2.260658998800959,0.3829601530476468,82.40282245700459,67.78750263747217,5.0,100.0,1.0,385.2162414525675
S95,179.57375378607037,223.45241477202848,17.26759209582029,68424.40123604453,62898.72622615453,5.985791792869012,7.448413825734282,0.5755864031940097,2280.8133745348177,2096.6242075384844,5.546403226975936,6.118144332557704,0.6907038090801807,1856.9805523289347,1934.4697967943375,36261264.532161966,51739816.811764374,25281218.642205726,60735356.96435747,369.47658282622905,965.605245354804,319.4559402388265,419.4888883351571,12.53984775118387,43.999963628735486,41.72475056623546,11.5806253045997,1234.8150873569684,1902.245112816594,1171.3168748325272,1228.400035689402,1429.8627419324157,546.1475109903112,66.93,1.1841081089593426,1.0001774282337101,42641.71970670819,1.5258830220100208,29.04121289892454,61.51524100149574,1781.4018340142989,444579499467.76086,8601.271135157838,274250.6344543475,4484.937607243257,70361.76261436802,68424.52522685162,52815.20858674451,6434276.926801111,0.024865531333654,360891.44001520745,1718905.101823635,1718905.101823635,99.99998979721846,100.0000856098766,99.9999600475984,22.526372649197693,4.318865307900422,27.479606732182578,1.8878973034273605,99.99994925563644,100.00000501410666,10.0,10.0,7.0,770.432482905135
S94,179.7497767826033,223.36199561177762,17.29344179242142,68428.13434422798,62926.22122135988,5.991659226086777,7.44539985372592,0.5764480597473807,2280.937811474266,2097.540707378663,5.548081946438226,6.115388896504762,0.6917378056603742,1857.1252712491519,1935.386661526802,36409706.99715519,51880549.50689174,25242050.94650211,60857379.25899032,368.8840369753842,967.1224662788247,319.65768440877474,419.27987536446096,12.52795399689983,43.999963592850946,41.73172048978762,11.580653952009008,1234.5759478240511,1904.1738757331195,1171.395843316005,1228.4391721593665,1429.5562551766739,545.0159048179478,66.92,1.1817209772750763,1.0009764409537407,42088.81456513802,8.397394295667254,28.83329275239386,62.27757921918179,1781.5414337492814,444629787707.4024,8608.351764158324,273695.8711603896,4484.798341715268,70384.6843246352,68428.13972304773,52037.821989657954,6435530.711056212,0.0196285412050601,362044.57941221155,1718670.060433828,1718670.060433828,99.99998967058302,100.0001560220083,99.99996622846884,21.717781084112552,4.973882645462548,26.471353772175174,1.9112282171849613,99.99995399305402,100.00001720936388,10.0,10.0,6.0,770.432482905135
S93,179.47406313870044,223.4282797319422,17.271466316374358,68438.02641440659,63003.27285800341,5.982468771290015,7.447609324398074,0.5757155438791453,2281.267547146886,2100.1090952667805,5.539181936990192,6.1183326900210595,0.6908588092758348,1857.5272891026439,1938.1555612703537,36297780.51392726,51832536.659016326,25268270.59165962,60681016.27813655,369.2138202821533,963.1403818137314,319.28131434455355,419.6074661338528,12.559977106352589,43.999977143719775,41.74791949240438,11.580630896839963,1234.7729839322442,1903.658344654962,1172.2301982629533,1228.4532648259192,1430.2699621774402,546.931890103385,66.89,1.1815667648874741,1.00006937299121,42053.1052696484,0.5966085225463758,29.33049171706239,61.27593391966265,1782.109898620739,444729974816.8622,8600.51793260963,273662.60654098244,4490.097725937087,70453.90989170308,68438.19588618225,53416.09118778407,6437390.445802983,0.0364399776065704,360090.7739858001,1724089.4379556333,1724089.4379556333,99.99997968943283,100.0000725703609,99.9999565272449,20.335440251554772,4.497987461784349,24.790819457005444,1.7713602288436325,99.99994583352625,100.00000108440604,10.0,10.0,5.0,770.432482905135
S92,179.53087803562187,223.45207323080353,17.248873781921763,68408.56222631242,63139.59537964789,5.984362601187396,7.448402441026785,0.5749624593973921,2280.2854075437476,2104.6531793215963,5.543070652197498,6.120099924183262,0.6899551051843276,1856.3505859711825,1944.145983493834,36224623.11617355,51919586.40465744,25243740.920547754,60773932.240760274,369.0142772800234,962.5325299349257,319.3057440936205,419.6048885383083,12.528251938223715,43.99996739871756,41.730853469633274,11.580629443460946,1234.8408431937648,1902.8466945570885,1171.6866538910642,1228.502245464271,1430.207480246289,546.0876568332293,66.88,1.1816193588146775,1.0000241398252139,42065.32052054576,0.2076026929589716,29.201630310693883,60.833925196575755,1782.6672562292924,444831296084.6247,8600.215726979422,273676.3798763552,4490.571701855146,70603.66815834037,68408.77583122376,53624.37396157777,6433839.640742741,0.0267146792295621,359389.01458553306,1724098.9794412956,1724098.9794412956,99.99999027547337,100.0000825530282,99.99991795211474,18.313343640930746,4.111915979244469,22.322602430077264,1.6080986861535917,99.9999132462819,99.99993755975156,10.0,10.0,4.0,770.432482905135
S91,179.50189239174017,223.3191108365088,17.26378210830526,68458.35366832912,63116.3262872766,5.9833964130580055,7.44397036121696,0.5754594036101753,2281.9451222776374,2103.8775429092198,5.542148786613259,6.1178173832020795,0.6905514501992762,1858.332800590087,1944.648662015859,36242755.17178872,51905174.93717828,25274474.43255038,60715197.92385912,369.1948303046054,961.9568506833463,319.2361385577732,419.6629617247619,12.559944689594374,43.999971117880136,41.70581624375444,11.58063976973791,1234.8856919565303,1903.498182696442,1172.4521690859683,1228.5277435260089,1431.0251092549656,547.1135823107351,66.85,1.1816747202767777,1.0002114390874268,42078.10305893421,1.818376420358618,28.696242052629778,61.21689368588047,1783.1209886943207,444913345920.9062,8601.81964623558,273689.583562218,4494.275945351356,70616.23273425421,68458.32995871913,52616.54289213087,6419920.422553076,0.0210429851487959,356892.89931094757,1728743.2555928808,1728743.2555928808,99.9999082046336,100.0000234244075,99.96893244164605,15.750890797360992,3.642322409267059,19.179489844917313,1.4650614325429914,99.99991436070371,99.83984111223917,10.0,10.0,3.0,770.432482905135
S90,179.92226058190656,223.13673140807438,17.262022630008957,68511.43888757018,63161.24996968778,5.997408686063552,7.437891046935813,0.5754007543336319,2283.714629585673,2105.3749989895928,5.555861392138776,6.116178202206747,0.6904810391493554,1860.4571832894185,1946.8576322611202,36695058.87594901,52471009.40249045,25224962.46782866,60866791.09888197,368.1860796479322,963.6727198706664,319.5672476886953,419.35564803600965,12.521148805646282,43.99997076803919,41.682731522735565,11.580656953576137,1234.2093905180625,1908.150350849023,1171.7723789648353,1228.5558736555254,1430.8259890893203,545.4654214147232,66.83,1.1817093742005234,1.0004476995246916,42086.12678039956,3.8502162037038943,29.65646653934271,61.143779788235555,1784.3236740144985,445141032502.0127,8603.779240983551,273691.96976350446,4490.024741911509,70671.45935226971,68511.43489303294,53130.641193433155,6399300.376962777,0.0202418485321494,352893.84789415635,1722268.6056201877,1722268.6056201877,99.9971427809384,99.98872170147803,99.51555608954214,11.627764060034886,5.527759632345338,14.05700497540808,1.505926912646563,99.99990335632693,97.49744247793889,10.0,10.0,2.0,770.432482905135
S89,179.76876696836928,223.10040727128256,17.321279087175313,68504.47206899706,63067.84927737534,5.992292232278976,7.436680242376085,0.5773759695725105,2283.482402299902,2102.261642579178,5.550034682427083,6.1169522281576265,0.6928513074792108,1860.1770190861598,1948.1177871529037,36789277.89116214,52821220.285360694,25254842.2493836,60724126.55124616,368.65967869468506,962.8377438145106,319.3553648740417,419.5303761818664,12.561952597289096,43.99996726382156,41.69048899154819,11.580651025499183,1234.0741181840688,1909.5284831855988,1174.582049883513,1228.634018074805,1431.550907463678,545.8339235545004,66.82,1.1811291901416225,1.0003634387938005,41951.77329848037,3.1255769278759544,28.804677787575734,62.9437170923856,1786.1152136984463,445527892414.9257,8602.57367348549,273563.67086053465,4490.401528710148,70702.96659818091,68504.43614432566,53765.187478649095,6380141.496834534,0.0220571062114557,348507.5638595329,1723239.6070846352,1723239.6070846352,90.5776045319207,99.79339650408076,97.73974187592768,6.132933627186929,4.251314381357341,7.357706557085973,1.029713085940912,99.99931690892828,88.32484590509183,10.0,10.0,1.0,770.432482905135
S88,180.42421260622555,223.34917822487586,17.39081389275668,68375.71368467985,63089.15569548042,6.014140420207519,7.4449726074958615,0.5796937964252227,2279.190456155995,2102.9718565160138,5.579675547156211,6.111622424175294,0.695632693714911,1855.0277009761883,1942.785393886549,36216766.5712008,52062277.95404704,25183817.307329204,61149241.50821744,368.3151510759994,969.2508673178361,319.9984966148208,418.907620591527,12.565130412163704,43.999968907381174,41.64769712212504,11.580644810330043,1234.5511389305684,1901.580920901278,1171.2297952345234,1228.3089892905602,1428.5066480567068,544.3273644085734,66.94,1.1885026176390794,1.000060514828166,43659.54106991866,0.5204275847372628,28.60570388247164,61.238938515563824,1782.9710682280931,445170713401.4343,8600.521460534881,275270.86080685013,4466.443552648509,70569.65831392664,68375.70745604046,53052.63581205229,6424262.78272808,0.026864006741963098,367046.84159536695,1711239.2233164576,1711239.2233164576,99.999994803878,100.0001148389358,99.99994374592292,12.286594337181816,3.271781044604283,14.926291656240828,1.2878555077692573,99.99992622968338,100.00001673025433,10.0,50.0,8.0,770.432482905135
S87,180.4202176184375,223.31525070475055,17.40077703504248,68390.40589842429,63085.08592224116,6.014007253947917,7.443841690158352,0.5800259011680827,2279.680196614143,2102.8361974080385,5.57953061577816,6.1099356845489785,0.6960312345169762,1855.616370083405,1942.6648384812152,36155233.74415077,51932372.280475974,25184157.72308787,61133906.02313695,368.2410183699338,969.0703661018199,319.99362108191144,418.8801573652142,12.593947107096152,43.99997468711973,41.647597912454415,11.580623344283158,1234.684975435183,1901.2050323007,1170.3714278976574,1228.3064784059527,1428.5781953247115,545.340386909936,66.94,1.1845394493670163,1.0001995060698174,42741.62633996442,1.7157527286290133,28.68592526175768,62.054483979583416,1782.9815340237872,445201059178.9587,8601.718400259837,274353.09252577624,4467.229476707416,70566.64038477992,68390.42157016436,52942.003814167554,6424535.866376185,0.026940402589161496,367884.12405023957,1711453.2242508838,1711453.2242508838,99.99998756313495,100.0001035524138,99.99991475176282,12.249562273114464,3.060586964657539,14.892836893934756,1.2359180196965691,99.9998927454254,100.00000644483534,10.0,50.0,7.0,770.432482905135
S86,180.42358432334836,223.25227503860896,17.395698134308358,68388.98698333645,63060.396102998784,6.014119477444946,7.441742501286965,0.5798566044769452,2279.6328994445485,2102.013203433293,5.5791673935679,6.111852914094934,0.6958280546216118,1855.5586263919351,1940.9646649328417,36157247.72155623,51897497.317227826,25218114.293303274,61132509.66540362,368.7451777108709,969.4276173198081,319.99831062724394,418.8819062941895,12.620435634326475,43.9999618609622,41.5962656137724,11.580645998055275,1234.7194417518601,1901.0436326597096,1171.1102491821841,1228.3401167633324,1429.0932599685907,546.6075855636586,66.92,1.1818862310153138,1.0001181079051684,42127.091244489944,1.0157281186075124,29.097967625232275,61.127589763555434,1782.7314574552952,445214094717.20557,8601.016864027013,273738.78124539147,4484.669735014671,70524.13745525196,68388.97866267894,52761.63950760823,6407447.894872992,0.0245822530163482,365765.3623152632,1718549.0202790326,1718549.0202790326,99.9999895059559,100.0000607778028,99.99992757470545,11.97727103949365,3.006935811322331,14.558982251415687,1.2201409898185018,99.9999104970896,99.99999873143811,10.0,50.0,6.0,770.432482905135
S85,180.02971554038535,223.27230099059747,17.38461334429791,68447.99728155635,63098.71298790304,6.000990518012845,7.442410033019915,0.579487111476597,2281.599909385212,2103.2904329301014,5.562603031640546,6.114743581398809,0.6953846741667081,1857.9203022426977,1942.831593106249,36174658.270008065,51865203.701549366,25244024.33583671,60891411.742160745,368.80581330529844,965.0179826396193,319.53810887762523,419.2993499573713,12.634833323778087,43.9999713622623,41.59951490932602,11.580637902387455,1234.8601345731531,1902.4613438768417,1172.472645941486,1228.4366742535867,1430.3936686780905,547.4940233913113,66.91,1.1818408750217584,1.0000235889097018,42116.58925004129,0.20286485813085164,28.635141068178722,60.10028293750697,1783.1336912896813,445255746006.0732,8600.184284670895,273722.35530718835,4484.828186144412,70570.80961142125,68448.01966221703,53424.7957243349,6404085.321310593,0.027227644052909297,363348.6630918281,1720582.65989745,1720582.65989745,99.99998621390354,100.0000537984299,99.99991408486476,11.437353801023256,2.864680717361364,13.903016605516669,1.1637587823006992,99.99989384436103,99.99999842029696,10.0,50.0,5.0,770.432482905135
S84,180.11800827592907,223.28317185206998,17.348353548515416,68428.99648087702,63149.05197119218,6.003933609197635,7.4427723950689995,0.5782784516171805,2280.966549362567,2104.9683990397393,5.564352031051538,6.118091025632823,0.6939342998359744,1857.1584555534887,1945.4709857968762,36196941.79677744,51931706.16187294,25222413.892751478,60938940.53088722,368.59240784514793,965.0013590086178,319.6546725693025,419.2127596992903,12.59196630529716,43.999963231798176,41.598743726173836,11.580648548586234,1234.8208208578103,1902.3038641952576,1170.777271433825,1228.467854760353,1430.0450818375518,546.4951532368293,66.88,1.1817824961653405,1.000070477843937,42103.08011358883,0.606109820490019,28.757894458695105,62.567882805947065,1783.522860605305,445259735899.82764,8600.303386349506,273713.8733007939,4484.960212589211,70636.79499165746,68428.97464026476,53042.1521425193,6398654.043470139,0.0226211874094817,360482.2638718992,1720428.1475728834,1720428.1475728834,99.99998944024057,100.0000563165965,99.99983589490232,10.616046220237784,2.698618819619574,12.900325166091157,1.0982172791820615,99.99983078543283,99.99985718435848,10.0,50.0,4.0,770.432482905135
S83,180.19900520943747,223.21830099781283,17.35990079843136,68479.6627228966,63132.56228005411,6.006633506981249,7.440610033260428,0.578663359947712,2282.6554240965534,2104.4187426684703,5.5672970590933675,6.114084384701398,0.6943962022063905,1859.1951060045642,1945.2729515160352,36214746.98872983,51979852.63900173,25237362.085477192,61011112.73088613,368.5379771423845,966.3965685848577,319.7439148331271,419.1375120781552,12.60712539217365,43.99996093079355,41.57911160764874,11.580627843361166,1234.736505427078,1902.6330504049338,1172.3338429551052,1228.4427018666067,1430.0409273443547,546.8789648553984,66.88,1.181780672736425,1.0000514039636288,42102.648534792825,0.44207416507197195,28.697140876078986,63.26436701524651,1783.8714233881708,445293534158.7921,8600.443588915612,273714.50280293066,4485.250533551056,70631.84576631672,68479.89210860615,53755.38827675599,6399138.225280887,0.0299864241745301,363184.4578665455,1723971.9495242126,1723971.9495242126,99.99989995912935,99.9999829535069,99.90703836765162,9.465756053575168,2.434130563628172,11.498773252255987,0.9948510590717531,99.99980497004682,99.52051085767157,10.0,50.0,3.0,770.432482905135
S82,180.30591515012043,223.1107009199546,17.331518507020142,68522.51789284831,63172.15444319735,6.010197171670681,7.437023363998487,0.5777172835673381,2284.0839297616103,2105.7384814399115,5.5652785132303055,6.117326999789413,0.6932609090217872,1860.900778593853,1947.486800904181,36334979.06559616,52166816.59273312,25224347.493606854,61060372.48862611,368.1175720873742,966.5707093264585,319.9170343142032,418.9619857583705,12.611075357436537,43.999970383850325,41.549447221612496,11.580646084222538,1234.7303787779747,1903.7904334231375,1173.0847049265,1228.5756727063695,1430.0918859943897,547.7247032522181,66.87,1.1816691579529817,1.0006519877185842,42076.81225462587,5.607094756009246,29.119124693992678,62.252336143803674,1784.7456694102411,445390822307.98444,8605.607671737103,273687.1081870798,4487.2148290573305,70687.18913131993,68522.53014061408,52437.26242454548,6376959.1671241615,0.024194167852428106,357344.18261317885,1721317.2721721472,1721317.2721721472,82.41752948165204,99.98786849493686,98.44053734001511,7.184851229731509,1.961877788313759,8.729087593780164,0.7505330461954459,99.9997065449723,91.94399898602694,10.0,50.0,2.0,770.432482905135
S81,180.25511418835094,224.1549020778952,17.36854103256382,68501.93612772648,63064.64981534268,6.008503806278365,7.471830069263174,0.5789513677521273,2283.397870924216,2102.154993844756,5.562210604737685,6.1190948352813805,0.6947417439238298,1860.0748060385636,1948.7940436927972,35854462.52282953,52215954.52189575,24898666.79830425,61103585.91652833,363.473841856653,968.9036163028355,319.78020747228555,418.97904885280826,12.330531599877464,43.99995781039334,41.60910198632931,11.58063413345325,1234.9898827510438,1898.1995379880111,1184.0393123232536,1228.713279207365,1424.9215154808603,534.6803704790511,66.84,1.1767060320239935,1.0001487334125005,40927.30542650091,1.2791082988023845,28.771410956188486,59.85361563352429,1786.4447310270994,445839605469.7635,8601.285504290434,272530.34106331953,4490.48125675548,70719.87045628906,68501.88188690953,53323.72315716211,6615328.73096587,0.0235697389434297,402532.1955797928,1750517.8917798584,1750517.8917798584,53.18967331811485,99.99523503682288,96.42089811888673,3.8189712232183997,1.062997625718696,4.638778025121582,0.4031095486218093,99.81203944857947,82.29114257850026,10.0,50.0,1.0,770.432482905135
